t,x,y,z,vx,vy,vz,speed,roll,pitch,yaw,roll_target,pitch_target,yaw_target,altitude_target,p,q,r,ax,ay,az,m1,m2,m3,m4,thrust_total_n,power_total_w,current_total_a,power_m1_w,power_m2_w,power_m3_w,power_m4_w,current_m1_a,current_m2_a,current_m3_a,current_m4_a
37.660000,44.253062,-14.265170,10.002518,1.261931,-0.841706,0.000000,1.516885,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000126,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581028,14.296015,52.895257,52.895257,52.895257,52.895257,3.574004,3.574004,3.574004,3.574004
37.670000,44.265682,-14.273587,10.002518,1.261931,-0.841707,0.000000,1.516886,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000125,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581028,14.296015,52.895257,52.895257,52.895257,52.895257,3.574004,3.574004,3.574004,3.574004
37.680000,44.278301,-14.282004,10.002518,1.261931,-0.841709,0.000000,1.516886,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000125,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581028,14.296015,52.895257,52.895257,52.895257,52.895257,3.574004,3.574004,3.574004,3.574004
37.690000,44.290920,-14.290421,10.002518,1.261931,-0.841710,0.000000,1.516887,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000124,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581028,14.296015,52.895257,52.895257,52.895257,52.895257,3.574004,3.574004,3.574004,3.574004
37.700000,44.303540,-14.298838,10.002518,1.261931,-0.841711,0.000000,1.516888,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000124,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581028,14.296015,52.895257,52.895257,52.895257,52.895257,3.574004,3.574004,3.574004,3.574004
37.710000,44.316159,-14.307255,10.002518,1.261931,-0.841712,0.000000,1.516888,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000123,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581028,14.296015,52.895257,52.895257,52.895257,52.895257,3.574004,3.574004,3.574004,3.574004
37.720000,44.328778,-14.315672,10.002518,1.261931,-0.841714,0.000000,1.516889,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000123,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581028,14.296015,52.895257,52.895257,52.895257,52.895257,3.574004,3.574004,3.574004,3.574004
37.730000,44.341397,-14.324090,10.002518,1.261931,-0.841715,0.000000,1.516890,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000122,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581027,14.296015,52.895257,52.895257,52.895257,52.895257,3.574004,3.574004,3.574004,3.574004
37.740000,44.354017,-14.332507,10.002518,1.261931,-0.841716,0.000000,1.516890,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000122,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581027,14.296015,52.895257,52.895257,52.895257,52.895257,3.574004,3.574004,3.574004,3.574004
37.750000,44.366636,-14.340924,10.002518,1.261931,-0.841717,0.000000,1.516891,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000121,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581027,14.296015,52.895257,52.895257,52.895257,52.895257,3.574004,3.574004,3.574004,3.574004
37.760000,44.379255,-14.349341,10.002518,1.261931,-0.841718,0.000000,1.516892,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000121,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581027,14.296015,52.895257,52.895257,52.895257,52.895257,3.574004,3.574004,3.574004,3.574004
37.770000,44.391875,-14.357758,10.002518,1.261931,-0.841720,0.000000,1.516892,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000120,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581027,14.296015,52.895257,52.895257,52.895257,52.895257,3.574004,3.574004,3.574004,3.574004
37.780000,44.404494,-14.366175,10.002518,1.261931,-0.841721,0.000000,1.516893,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000120,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581027,14.296015,52.895257,52.895257,52.895257,52.895257,3.574004,3.574004,3.574004,3.574004
37.790000,44.417113,-14.374593,10.002518,1.261931,-0.841722,0.000000,1.516894,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000119,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581027,14.296015,52.895257,52.895257,52.895257,52.895257,3.574004,3.574004,3.574004,3.574004
37.800000,44.429733,-14.383010,10.002518,1.261931,-0.841723,0.000000,1.516894,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000119,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581027,14.296015,52.895257,52.895257,52.895257,52.895257,3.574004,3.574004,3.574004,3.574004
37.810000,44.442352,-14.391427,10.002518,1.261931,-0.841724,0.000000,1.516895,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000118,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581027,14.296015,52.895257,52.895257,52.895257,52.895257,3.574004,3.574004,3.574004,3.574004
37.820000,44.454971,-14.399844,10.002518,1.261931,-0.841726,0.000000,1.516896,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000118,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581027,14.296015,52.895257,52.895257,52.895257,52.895257,3.574004,3.574004,3.574004,3.574004
37.830000,44.467591,-14.408262,10.002518,1.261931,-0.841727,0.000000,1.516896,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000117,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581026,14.296015,52.895257,52.895257,52.895257,52.895257,3.574004,3.574004,3.574004,3.574004
37.840000,44.480210,-14.416679,10.002518,1.261931,-0.841728,0.000000,1.516897,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000117,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581026,14.296015,52.895257,52.895257,52.895257,52.895257,3.574004,3.574004,3.574004,3.574004
37.850000,44.492829,-14.425096,10.002518,1.261931,-0.841729,0.000000,1.516898,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000116,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581026,14.296015,52.895257,52.895257,52.895257,52.895257,3.574004,3.574004,3.574004,3.574004
37.860000,44.505449,-14.433513,10.002518,1.261931,-0.841730,0.000000,1.516898,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000116,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581026,14.296015,52.895257,52.895257,52.895257,52.895257,3.574004,3.574004,3.574004,3.574004
37.870000,44.518068,-14.441931,10.002518,1.261931,-0.841731,0.000000,1.516899,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000115,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581026,14.296015,52.895257,52.895257,52.895257,52.895257,3.574004,3.574004,3.574004,3.574004
37.880000,44.530687,-14.450348,10.002518,1.261931,-0.841733,0.000000,1.516900,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000115,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581026,14.296015,52.895257,52.895257,52.895257,52.895257,3.574004,3.574004,3.574004,3.574004
37.890000,44.543306,-14.458765,10.002518,1.261931,-0.841734,0.000000,1.516900,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000114,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581026,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
37.900000,44.555926,-14.467183,10.002518,1.261931,-0.841735,0.000000,1.516901,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000114,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581026,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
37.910000,44.568545,-14.475600,10.002518,1.261931,-0.841736,0.000000,1.516902,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000113,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581026,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
37.920000,44.581164,-14.484017,10.002518,1.261931,-0.841737,0.000000,1.516902,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000113,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581026,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
37.930000,44.593784,-14.492435,10.002518,1.261931,-0.841738,0.000000,1.516903,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000112,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581026,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
37.940000,44.606403,-14.500852,10.002518,1.261931,-0.841739,0.000000,1.516903,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000112,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581025,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
37.950000,44.619022,-14.509270,10.002518,1.261931,-0.841741,0.000000,1.516904,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000112,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581025,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
37.960000,44.631642,-14.517687,10.002518,1.261931,-0.841742,0.000000,1.516905,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000111,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581025,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
37.970000,44.644261,-14.526104,10.002518,1.261931,-0.841743,0.000000,1.516905,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000111,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581025,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
37.980000,44.656880,-14.534522,10.002518,1.261931,-0.841744,0.000000,1.516906,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000110,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581025,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
37.990000,44.669500,-14.542939,10.002518,1.261931,-0.841745,0.000000,1.516907,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000110,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581025,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.000000,44.682119,-14.551357,10.002518,1.261931,-0.841746,0.000000,1.516907,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000109,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581025,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.010000,44.694738,-14.559774,10.002518,1.261931,-0.841747,0.000000,1.516908,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000109,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581025,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.020000,44.707358,-14.568192,10.002518,1.261931,-0.841748,0.000000,1.516908,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000108,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581025,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.030000,44.719977,-14.576609,10.002518,1.261931,-0.841749,0.000000,1.516909,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000108,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581025,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.040000,44.732596,-14.585027,10.002518,1.261931,-0.841750,0.000000,1.516910,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000108,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581025,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.050000,44.745216,-14.593444,10.002518,1.261931,-0.841751,0.000000,1.516910,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000107,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581024,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.060000,44.757835,-14.601862,10.002518,1.261931,-0.841753,0.000000,1.516911,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000107,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581024,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.070000,44.770454,-14.610279,10.002518,1.261931,-0.841754,0.000000,1.516911,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000106,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581024,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.080000,44.783073,-14.618697,10.002518,1.261931,-0.841755,0.000000,1.516912,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000106,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581024,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.090000,44.795693,-14.627114,10.002518,1.261931,-0.841756,0.000000,1.516913,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000105,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581024,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.100000,44.808312,-14.635532,10.002518,1.261931,-0.841757,0.000000,1.516913,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000105,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581024,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.110000,44.820931,-14.643949,10.002518,1.261931,-0.841758,0.000000,1.516914,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000104,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581024,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.120000,44.833551,-14.652367,10.002518,1.261931,-0.841759,0.000000,1.516914,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000104,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581024,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.130000,44.846170,-14.660785,10.002518,1.261931,-0.841760,0.000000,1.516915,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000104,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581024,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.140000,44.858789,-14.669202,10.002518,1.261931,-0.841761,0.000000,1.516915,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000103,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581024,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.150000,44.871409,-14.677620,10.002518,1.261931,-0.841762,0.000000,1.516916,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000103,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581024,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.160000,44.884028,-14.686037,10.002518,1.261931,-0.841763,0.000000,1.516917,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000102,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581024,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.170000,44.896647,-14.694455,10.002518,1.261931,-0.841764,0.000000,1.516917,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000102,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581023,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.180000,44.909267,-14.702873,10.002518,1.261931,-0.841765,0.000000,1.516918,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000102,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581023,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.190000,44.921886,-14.711290,10.002518,1.261931,-0.841766,0.000000,1.516918,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000101,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581023,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.200000,44.934505,-14.719708,10.002518,1.261931,-0.841767,0.000000,1.516919,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000101,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581023,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.210000,44.947125,-14.728126,10.002518,1.261931,-0.841768,0.000000,1.516919,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000100,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581023,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.220000,44.959744,-14.736543,10.002518,1.261931,-0.841769,0.000000,1.516920,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000100,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581023,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.230000,44.972363,-14.744961,10.002518,1.261931,-0.841770,0.000000,1.516921,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000100,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581023,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.240000,44.984982,-14.753379,10.002518,1.261931,-0.841771,0.000000,1.516921,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000099,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581023,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.250000,44.997602,-14.761796,10.002518,1.261931,-0.841772,0.000000,1.516922,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000099,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581023,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.260000,45.010221,-14.770214,10.002518,1.261931,-0.841773,0.000000,1.516922,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000098,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581023,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.270000,45.022840,-14.778632,10.002518,1.261931,-0.841774,0.000000,1.516923,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000098,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581023,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.280000,45.035460,-14.787050,10.002518,1.261931,-0.841775,0.000000,1.516923,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000097,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581023,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.290000,45.048079,-14.795467,10.002518,1.261931,-0.841776,0.000000,1.516924,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000097,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581022,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.300000,45.060698,-14.803885,10.002518,1.261931,-0.841777,0.000000,1.516924,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000097,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581022,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.310000,45.073318,-14.812303,10.002518,1.261931,-0.841778,0.000000,1.516925,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000096,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581022,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.320000,45.085937,-14.820721,10.002518,1.261931,-0.841779,0.000000,1.516925,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000096,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581022,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.330000,45.098556,-14.829138,10.002518,1.261931,-0.841780,0.000000,1.516926,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000096,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581022,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.340000,45.111176,-14.837556,10.002518,1.261931,-0.841781,0.000000,1.516926,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000095,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581022,14.296015,52.895256,52.895256,52.895256,52.895256,3.574004,3.574004,3.574004,3.574004
38.350000,45.123795,-14.845974,10.002518,1.261931,-0.841782,0.000000,1.516927,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000095,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581022,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.360000,45.136414,-14.854392,10.002518,1.261931,-0.841783,0.000000,1.516928,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000094,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581022,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.370000,45.149034,-14.862810,10.002518,1.261931,-0.841784,0.000000,1.516928,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000094,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581022,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.380000,45.161653,-14.871228,10.002518,1.261931,-0.841785,0.000000,1.516929,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000094,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581022,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.390000,45.174272,-14.879645,10.002518,1.261931,-0.841786,0.000000,1.516929,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000093,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581022,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
